"X1","X2",".class"
0.868165321064493,0.051028750047514,1
0.860503696758132,0.13947754679033,1
0.775914653643372,0.0580487641736264,1
0.676361288370549,0.796992222554806,2
0.737557288296213,0.844813739511984,2
0.810965218672737,0.0762708702975451,1
0.66840412517987,0.776111143996509,2
0.75325424078705,0.840911701407884,2
0.867382126734629,0.138827803294155,1
0.409853699472712,0.580936426319614,3
0.82778719040043,0.14652229137342,1
0.822116248395304,0.0381496159421231,1
0.427034803226021,0.598481708471941,3
0.404618698836494,0.583911745758897,3
0.796246194045541,0.126839794001826,1
0.784494195686827,0.102022976141284,1
0.685305426628543,0.749424479541662,2
0.775077325624917,0.16714169706569,1
0.825717011435137,0.12600692073916,1
0.826648029006864,0.126366062240123,1
0.680021946738981,0.863523135627398,2
0.467901936222776,0.592221642766134,3
0.792675654465729,0.833125680277363,2
0.391848928736172,0.576555752712051,3
0.42927036380083,0.606598212822863,3
0.727573815174061,0.852885063169518,2
0.781311177121741,0.820180064153192,2
0.351071771188068,0.574785260208237,3
0.464241493733518,0.575981127221132,3
0.730344878501185,0.785683513305896,2
0.406612260662793,0.589632321420703,3
0.349448049361526,0.637999556857208,3
0.710147831626113,0.776767575878478,2
0.775430930764802,0.196945732836878,1
0.432938760219202,0.648130068438334,3
0.844102374350604,0.0458416366633646,1
0.436054746913641,0.582220918142281,3
0.751852706516916,0.854360417049777,2
0.432189590836219,0.59847893778567,3
0.757505098565981,0.184898003136874,1
0.824938319312505,0.122451212821469,1
0.444838968871639,0.600370615701732,3
0.803910075963647,0.109863624298946,1
0.443685038787665,0.625582360819412,3
0.736139227098708,0.827188747330619,2
0.457669385223651,0.674665001580109,3
0.855557262839927,0.0596109657826387,1
0.832214596362401,0.117480499841056,1
0.445149777708895,0.581953068607084,3
0.46102556975989,0.587628938507768,3
0.807343390486581,0.126764459985157,1
0.71788429035972,0.790178491512883,2
0.417803534766969,0.603385375536097,3
0.712006741861757,0.79735068946456,2
0.428543740503276,0.599776295189346,3
0.71796298503227,0.769034912554771,2
0.78861798094118,0.142091611339922,1
0.810586552709279,0.134519913437918,1
0.44043666401648,0.631846889062541,3
0.737559680347215,0.749777902826059,2
0.802059054360402,0.0859593503494188,1
0.361603830010121,0.561529408749459,3
0.822541389082173,0.0750829943514305,1
0.846029754160375,0.0468803427268954,1
0.828529129420181,0.155337545036549,1
0.498382982630071,0.59519462780965,3
0.406088316708448,0.526661130315283,3
0.72364405217221,0.816983359811542,2
0.822470161697868,0.112467544718182,1
0.454073568160574,0.576605655907503,3
0.740932686503946,0.817917583432451,2
0.81733571439897,0.0625123384016073,1
0.44438419947158,0.586352219000856,3
0.737150787699085,0.0973777555306558,1
0.796981198294539,0.117044391663976,1
0.791825929869515,0.0500654773254999,1
0.481719344815516,0.558228161159787,3
0.78851232648377,0.0760880416543129,1
0.769941937382465,0.796769540813574,2
0.83342601917374,0.14845697260587,1
0.755503548192841,0.189926299076534,1
0.439273312012443,0.631018084830806,3
0.436260384752602,0.610228481232645,3
0.82261421134685,0.123076687713104,1
0.434212276405813,0.593298250453539,3
0.704655538122968,0.751094593423588,2
0.742271929988966,0.772423901037185,2
0.8259193624329,0.07810212915611,1
0.732155614774834,0.754173245668032,2
0.441030322352125,0.583592539613781,3
0.73946495367015,0.831833966892809,2
0.706374714399133,0.807836316455515,2
0.798765918404219,0.172214303773333,1
0.716252578478422,0.784510315995016,2
0.838605971345431,0.0849474502647348,1
0.435363262466178,0.601801034752945,3
0.367479290293785,0.584558984276249,3
0.423907291134545,0.573912887428273,3
0.467734051112003,0.544016194941764,3
0.780530090683024,0.199621939881635,1
0.488582080795994,0.520550228348222,3
0.74411035900923,0.10373219532374,1
0.4832222689138,0.599055693611742,3
0.802643038151984,0.101139783325104,1
0.804845211681712,0.118236001418558,1
0.722704059160775,0.791268997182865,2
0.760577097231434,0.165522629112169,1
0.826094544585965,0.0538192320179899,1
0.709642499741945,0.778395131818062,2
0.427911404065323,0.618363682856264,3
0.870830879172907,0.18341604114158,1
0.855024518568592,0.136526372379565,1
0.705373039461109,0.804459228358266,2
0.487306722265002,0.575771441006673,3
0.829734147134939,0.12590523004106,1
0.781839744850382,0.170559193590742,1
0.8621756378342,0.0582113643245392,1
0.691368201376425,0.803201083585648,2
0.793078601079829,0.176281777775439,1
0.82953877803298,0.147872188479602,1
0.764682655508543,0.803017882305047,2
0.722280558700289,0.737576456309191,2
0.506681594302247,0.564294244458328,3
0.890776708555413,0.147661691342641,1
0.815404062460231,0.136238139550737,1
0.806782125935836,0.0536895245845829,1
0.491080914964094,0.580906364934127,3
0.772163756285626,0.143584288933808,1
0.433532376699187,0.600862221624976,3
0.763350496470254,0.123078011457693,1
0.456378205241289,0.552265547622146,3
