"X1","X2",".class"
0.673987237343017,0.219413719016716,2
0.71472947321356,0.260054047659663,2
0.200727933942816,0.190352295405437,3
0.681514565203638,0.44112093296818,1
0.763034641674084,0.436482300954239,1
0.681304454731203,0.456925957420411,1
0.262695179814635,0.11031404167943,3
0.506037369367731,0.804624277104992,NA
0.236443882002206,0.115660904706403,3
0.165194935035222,0.217288086014778,3
0.740195203092584,0.204266811964837,2
0.59134578983802,0.211598610193292,2
0.687150911124976,0.423915661181477,1
0.627199004947316,0.374209765858272,1
0.207460750606196,0.227405299241906,3
0.732535365002703,0.102281534254471,NA
0.742762581784995,0.426365220434528,1
0.721372508099792,0.408958024005604,1
0.186417034403828,0.161026866018252,3
0.149387201101243,0.231974880433072,3
0.673071168966247,0.271886296474344,2
0.705686001814453,0.134087185031747,2
0.636859626779906,0.174679949565949,2
0.680609136510653,0.220242586026237,2
0.668029741945708,0.203368500434392,2
0.641779285163705,0.270830007918571,2
0.158748511725328,0.152721223054348,3
0.678314644715976,0.245858199867009,2
0.712447284939328,0.328518806479435,1
0.712901200665238,0.432710919043988,1
0.639912695631025,0.233991386722263,2
0.730029010960131,0.40254197201439,1
0.695174444503881,0.201698498629655,2
0.692351358338704,0.376997811694061,1
0.768183766202743,0.337047629594343,1
0.615509304037081,0.226948065426664,2
0.646779135485075,0.391024761794856,1
0.28922137261411,0.213097904882308,3
0.676766681399213,0.372722929198126,1
0.215732996854082,0.184643162519118,3
0.666066517344361,0.334923018404588,1
0.23480179474831,0.243517784667037,3
0.700681865053705,0.395164606031578,1
0.219370798980723,0.189838789160923,3
0.68719318997923,0.217772435121728,2
0.279174213501093,0.729827297548158,NA
0.642663698766975,0.444107717780294,1
0.178515277465616,0.183332871972427,3
0.742723579976373,0.470192820841568,1
0.229103417649547,0.147074243735554,3
0.739331363219302,0.398257823293687,1
0.75743863104979,0.239164122429418,2
0.171322198102652,0.184564817435492,3
0.21574160778785,0.179010623778884,3
0.651220050266532,0.455204768253826,1
0.712063990103663,0.346179002176119,1
0.730622390995753,0.38788370601251,1
0.707978824028675,0.372708585682825,1
0.78746607487001,0.396307366873056,1
0.706790114647278,0.218371527523549,2
0.660890530680209,0.382785866724324,1
0.713936838292317,0.335564667843998,1
0.290686617331157,0.194391224013607,3
0.602742365368697,0.247367879109265,2
0.17373387355602,0.22477219617687,3
0.708674460094075,0.361748435085851,1
0.807399391162463,0.893713399189862,NA
0.269132800506677,0.156294210078145,3
0.694667619857428,0.309416035108541,1
0.821323699041028,0.834937949337685,NA
0.707183922743294,0.225447905424745,2
0.206598799230723,0.093532447430116,3
0.282277333471317,0.243967970685914,3
0.0962902891077956,0.181687460516438,NA
0.681790253454098,0.362921833116501,1
0.225286198319511,0.122987159359429,3
0.183076749110814,0.212255015429192,3
0.676343278629115,0.208343788091217,2
0.423144569119583,0.562716005595307,NA
0.664558081539069,0.427072822537177,1
0.177976764103706,0.23288000746255,3
0.782339419191033,0.922608373298734,NA
0.213977141935163,0.255720596438498,3
0.689799272743639,0.201677107298897,2
0.663107429241881,0.211379937416343,2
0.454105148022962,0.812129681399211,NA
0.708411059914846,0.384466870574935,1
0.195144645899076,0.194533167641539,3
0.774881402525937,0.39771503927959,1
0.65819106469442,0.340095745586582,1
0.0113234028073933,0.0833027041434848,NA
0.71295964830171,0.366692407025805,1
0.241922015882056,0.173557059627476,3
0.722473542479302,0.212240575322998,2
0.220111760961218,0.131606124134585,3
0.769996415193885,0.116242164461788,NA
0.747729898704367,0.157277738959325,2
0.183993347058924,0.329457352621323,NA
0.656243106216576,0.188892659586722,2
0.682688706951666,0.191865032040727,2
0.681553833468545,0.196210253198332,2
0.242653055211127,0.157664537178807,3
0.211161021124928,0.171119097631881,3
0.227544414458059,0.178131063344995,3
0.682193104672766,0.421969082155693,1
0.694225382691576,0.259643008189767,2
0.689019174376567,0.400539040570258,1
0.225181095219076,0.181264128001084,3
0.686537675101872,0.278577680725316,2
0.741111098079605,0.207702454021577,2
0.736607424834041,0.392799954213162,1
0.646088144142332,0.24669624338309,NA
0.697083967400953,0.401271887136473,1
0.706629489059715,0.372393897081236,1
0.228518808183081,0.172344266924024,3
0.893692141629914,0.795747643573744,NA
0.627620699293026,0.382989581229347,1
0.205428805380687,0.220681806748261,3
0.717268203943757,0.410243930368377,1
0.652245800603875,0.35072192315496,1
0.669464597499513,0.259804639335077,2
0.682794328608279,0.204418433917243,2
0.669126199843231,0.196333338113668,2
0.64861790236499,0.315923234472835,1
0.178333188376221,0.142520893132213,3
0.762848431163514,0.312381180067547,1
0.698765855571586,0.404837065052858,1
0.661948815799703,0.311443627025877,1
0.721746009923853,0.376790860462893,1
0.72674131749885,0.368124885972479,1
0.702644188997847,0.153495565483867,2
0.235532637993852,0.152083050450189,3
0.672346925377962,0.249243347921875,2
0.21710409813177,0.182627334930194,3
0.0181230212547163,0.309549077392539,NA
0.213706987415867,0.226458934587194,3
0.17728478246982,0.225952937978364,3
0.734288204517416,0.16040283479886,2
0.694237712589796,0.206982285734807,2
0.729100841931317,0.242324555619242,2
0.649048142626762,0.377568566977304,1
0.221506610313141,0.178660067323576,3
0.679908228414113,0.225126285466359,2
0.710278562089197,0.378419748754854,1
0.644390823212201,0.344321012383618,1
0.7306250558136,0.396599542502136,1
0.952741213354319,0.31195635935357,NA
0.259749197930333,0.210388082119736,3
0.202618806340544,0.155202083269066,3
0.237248383239502,0.18595782141532,3
0.794424374659686,0.375439743161187,1
0.188781014602566,0.134576326232751,3
0.220664163039531,0.221490864391212,3
0.713649409239436,0.372211963793759,1
0.0827889597602496,0.68123719351432,NA
0.749326920086577,0.449196701869894,1
0.739733211748343,0.354872746140022,1
0.313282132160249,0.143287725168357,3
0.741419840081934,0.44188659804623,NA
0.696160579166014,0.208794751996033,2
0.701513709049844,0.377115555004968,1
0.755651422647842,0.276573759822936,NA
0.249456000648747,0.236498170293349,3
0.197708629049199,0.213823896080482,3
0.220178366948597,0.195883098891787,3
0.689993471004627,0.361724197382834,1
0.255644694064888,0.164309120384395,3
0.707756309204777,0.387087786673762,1
0.709466728293987,0.324561878870672,1
0.240953805424954,0.16268164321764,3
0.269357959612878,0.147156094885917,3
0.711759903588375,0.365485556089036,1
0.198010877195168,0.189444248641687,3
0.252036369114011,0.2272436050822,3
0.700620464921587,0.366120948385206,1
0.636568350124778,0.254004061369142,2
0.259829356419937,0.184380042809426,3
0.796209859477575,0.3353149612674,1
0.73396596246947,0.294989435093269,1
0.730247216845706,0.357807749162245,1
0.692518898466175,0.227444315812975,2
0.324125502197163,0.176724977368869,3
0.738118755397293,0.117978553324166,2
0.742886920347352,0.428070527192862,1
0.775412411682577,0.330435693384682,1
0.378719526965336,0.452415411598334,NA
0.253675928603321,0.157836018367584,3
0.704839441061903,0.297287583675653,1
0.714560094230821,0.230150928992177,2
0.709565906378578,0.381300282507025,1
0.867931320758695,0.170993490844441,NA
0.693365951385905,0.203639975181063,2
0.793360876276568,0.384115801609814,1
0.7429936432621,0.211901236814865,2
0.204177827383388,0.244066547844439,3
0.759715211740986,0.225643245523707,2
0.292251050428457,0.186326451019435,3
0.629227004849647,0.213110011510883,2
0.72615968277849,0.436946970513773,NA
0.203554770312841,0.246505303821272,3
0.681239555882178,0.214034607936145,2
0.705102156144118,0.206730153702784,2
0.699396867025872,0.258517119040816,2
0.657981733000568,0.200886871461775,2
0.666006643236913,0.168939125643146,2
0.699083734317274,0.32891861646217,1
0.707404498170123,0.171743898411534,2
0.667426319574265,0.399513695289196,1
0.759845578699642,0.202448008690076,2
0.195620107914573,0.153919125318294,3
0.714181910948801,0.356694704944515,1
0.241276397284167,0.236525190881949,3
0.700313050210702,0.182963623550921,2
0.713604749699262,0.192885991913665,2
0.687508922421233,0.17010687101767,2
0.656167293028189,0.150628481677851,2
0.172791134261785,0.203289508484222,3
0.715323087871128,0.286140067015557,1
0.705225375795951,0.349644042640792,1
0.73133159625136,0.3473880640317,1
0.727408141841833,0.22706061586289,2
0.684693973952767,0.229285196912481,2
0.795776184715411,0.212543098383036,2
0.652386992407445,0.177103409624561,2
0.258838854460003,0.186415443171945,3
0.73174539134125,0.273847499673332,1
0.719499723410359,0.175610430633204,2
0.682844656835438,0.440390545465974,NA
0.224860852336938,0.130467439558392,3
0.760554489297761,0.353232069095668,1
