"X1","X2",".class"
0.816523734999695,0.695604444121919,3
0.174098416427153,0.546259541188172,1
0.826131058341311,0.607253369926063,3
0.202512984110684,0.540950727586409,1
0.193382574436612,0.563388351612526,1
0.811659518304485,0.674175435443644,3
0.843975572346411,0.563870594642666,3
0.850003952595215,0.55517941784121,3
0.195999075366641,0.503944880613501,1
0.205169718247971,0.572467254695493,1
0.128954611952111,0.555925368878081,2
0.072682609077252,0.568751144479569,2
0.153934813305102,0.601655652150722,1
0.164515162950207,0.556323525857713,2
0.14074751239137,0.58817420985966,1
0.828073434363085,0.690917845823566,3
0.87916679444959,0.606761633418857,3
0.180656886047493,0.548016261313953,2
0.818572153805057,0.592821568381856,3
0.755658262566697,0.609896940159274,3
0.839768525465652,0.607152083279889,3
0.189119222891153,0.475741087166807,1
0.153324761928196,0.597712994617647,2
0.806158244853638,0.530742271868315,3
0.177968833990511,0.476670481599116,1
0.145198978435286,0.635867720372221,2
0.150289737341902,0.565480884387014,2
0.156435404207852,0.55431320779979,2
0.0942464855048661,0.581500981628982,2
0.275148905977319,0.596706932209249,1
0.824444135104873,0.601693956559982,3
0.106443869240497,0.553861274662422,2
0.839968955583722,0.628201655700687,3
0.793724662910118,0.595598321622755,3
0.151375205930078,0.599327738766464,2
0.146245132691601,0.489317237315346,1
0.136818630713323,0.569833836734521,2
0.0731931631927416,0.559358166321603,2
0.22070010031828,0.645460127891287,1
0.110503350381648,0.587209397529525,2
0.0875395461769767,0.562756137315644,2
0.798782268063569,0.539038629705054,3
0.829897546027092,0.640391100957769,3
0.124550611535537,0.591160797368451,1
0.194344400163104,0.521912446001106,1
0.795618683323772,0.59536298949177,3
0.200630324034272,0.52977385933722,1
0.155052167573065,0.557192550477326,1
0.864249713570769,0.659640859484896,3
0.819912287797737,0.619703863361233,3
0.217408747541405,0.599065987909213,1
0.248105330065686,0.516501687701034,1
0.782242647442115,0.600491767984056,3
0.779510274088562,0.634461026763241,3
0.224870539835224,0.592263684948292,2
0.794986990570776,0.560132055467926,3
0.197150782349175,0.564103373258076,1
0.179812970750491,0.485767081372073,1
0.817279897816699,0.629463053611563,3
0.748799206528904,0.64729290826212,3
0.153409925289211,0.508808056872937,1
0.139568020568062,0.522727994462342,1
0.189965774663299,0.574244721389634,2
0.185909639003997,0.586315258573189,2
0.853855602985521,0.620012268652136,3
0.180629629736304,0.571510746069185,1
0.779505402237505,0.602480775825336,3
0.82643149221582,0.607791013359179,3
0.255716072457246,0.506808057127055,1
0.08865930419801,0.596623925642915,2
0.0994579910831384,0.512768413948085,2
0.212193166783412,0.510699585216252,1
0.254118381948808,0.529834115442678,1
0.82962152961973,0.585027648601219,3
0.776736515855291,0.608150184425043,3
0.152830510822418,0.572511322731977,2
0.126831942105999,0.548411506084181,2
0.116282607551872,0.571094232323406,1
0.151161391733626,0.554923014834597,1
0.235312535231747,0.569082383811434,1
0.786211907176199,0.595667566651802,3
0.873655090501586,0.685388196304908,3
0.237436006848957,0.626011860554861,1
0.161495341334377,0.520155113646163,1
0.854566357592694,0.618244984282193,3
0.179942268890199,0.607997343780745,2
0.876198214611939,0.604196943141082,3
0.213069900134114,0.643549369530069,1
0.171870376480057,0.547251683968373,1
0.148938681139154,0.579094150549614,2
0.160948384693317,0.559395727469931,2
0.781426946448763,0.607535548100047,3
0.809399059048438,0.582507579895671,3
0.188523068103983,0.542960862311874,1
0.847993955974045,0.659566340346145,3
0.755781146276548,0.567924606954772,3
0.251434203221974,0.624027250347338,1
0.15173472444991,0.497924045363487,1
0.848361541963702,0.618396998839655,3
0.378779127147502,0.162454638072901,NA
0.147505180326121,0.653675294950826,2
0.221706326127997,0.599839713186256,1
0.837478238878857,0.542562944597571,3
0.196394075590902,0.553998783240194,1
0.797861892637215,0.699122363513719,3
0.121854573927706,0.563864474033372,2
0.774982742027553,0.563145243234932,3
0.199949781744214,0.576365717942165,1
0.394134646570863,0.16881354790631,NA
0.0753130795919797,0.556587885409888,2
0.253418326141518,0.495776279832514,1
0.212111239871101,0.499223825001108,1
0.402283221473212,0.11908542616512,NA
0.140469255375997,0.563850289909888,2
0.0714258242048477,0.573742072694977,2
0.122127754911131,0.492920633760047,2
0.155020587638469,0.649020226922856,2
0.840542665393726,0.564329020694493,3
0.39460190224522,0.16795473263101,NA
0.373240470974046,0.140432930397036,NA
0.459588748295086,0.19699509340733,NA
0.787713352133896,0.619549933652693,3
0.219738512464035,0.529048979465555,2
0.124475965872123,0.609537935383304,2
0.392375798016829,0.239226663828275,NA
0.21699244933903,0.581747670258091,1
0.39256549835863,0.198503654786705,NA
0.127465843403156,0.496256582408531,2
0.417806493653048,0.241136090955113,NA
0.172299794014958,0.552523397671317,1
0.369554427895842,0.183003564396399,NA
0.156785793264594,0.572114789088282,1
0.387214378606415,0.168094738695707,NA
0.135726458032764,0.540532198175622,1
0.257459239176506,0.502919366133479,1
0.356273527673171,0.172897413384412,NA
0.197796162369224,0.601733078505136,2
0.148288821118737,0.567850146825422,2
0.395230906534958,0.176096546727724,NA
0.168783599101824,0.56357111881383,1
0.748383950821917,0.616188808494882,3
0.409766874632951,0.178515665404234,NA
0.176336381956784,0.584341322565901,2
0.100161553612178,0.583142327918109,2
0.195242810712279,0.568291977523999,1
0.17165688675731,0.523774605896628,1
0.409144422336249,0.156193657461477,NA
0.379931949221029,0.171668727975136,NA
0.761402031606767,0.606877408593643,3
0.195531729483203,0.565119868345033,2
0.406269760826568,0.0846423488387965,NA
0.439830773725428,0.23049765749573,NA
0.429447933282612,0.113028780259715,NA
0.15880982577548,0.521264571780541,2
0.244123884829214,0.577082486946765,1
0.149188512608332,0.565730899384357,2
0.407534435095132,0.176361372824167,NA
0.209137174525108,0.580199111960187,1
0.427514458425792,0.177924741089349,NA
0.075107129126826,0.617589069149044,2
0.184329982283043,0.526038081844916,1
0.827784588559514,0.657252603642682,3
0.312459756903117,0.206098388182671,NA
0.812879269917442,0.555441575478911,3
0.822387311546419,0.612034786246376,3
0.174304408627792,0.572731990838147,2
0.83790260281777,0.591277144117441,3
0.414937744040597,0.168650354143243,NA
0.227477236617839,0.561734647901947,1
0.159951342888344,0.51878321042948,2
0.853273406358108,0.671964116536482,3
0.342795864307475,0.15951370609725,NA
0.0973066275837527,0.508849833590345,2
0.0921132252174544,0.589630626356554,2
0.850460190067534,0.59132460463813,3
0.817249966936865,0.618743092262188,3
0.233071447173479,0.550252908325829,1
0.12592707951151,0.574053489592277,2
0.788894572771447,0.683285672104308,3
0.822926532278057,0.614485648432199,3
0.903163658024221,0.598749351163337,3
0.255064720668719,0.570407796087645,1
0.210243628962886,0.519657449496442,1
0.468135113850102,0.165815701048998,NA
0.173915893352842,0.503560726909397,1
0.141498563526951,0.580569575855981,2
0.19372284377571,0.549658285582967,1
0.244617251478109,0.635895953883695,1
0.776559650391595,0.630475542262201,3
0.146115712891263,0.565632294887524,2
0.125495495158469,0.534443631068786,1
0.415762800852458,0.183071081130263,NA
0.808106774174385,0.615229958388219,3
0.189830043805273,0.520745257089603,1
0.218988883133242,0.535238426465729,1
0.205425598736964,0.59682305951387,1
0.197368919824236,0.556857103140091,1
0.449719470137075,0.159506274234787,NA
